motion_a,motion_b,dtw_deg,aligned_deg,same_genre
gBR_sBM_cAll_d05_mBR0_ch09,gLO_sBM_cAll_d13_mLO0_ch02,41.2036,45.1199,False
gKR_sBM_cAll_d29_mKR4_ch01,gWA_sBM_cAll_d25_mWA0_ch03,41.2043,45.8844,False
gLO_sBM_cAll_d13_mLO2_ch10,gWA_sBM_cAll_d25_mWA0_ch03,41.2056,49.8332,False
gJS_sBM_cAll_d03_mJS2_ch02,gKR_sBM_cAll_d28_mKR2_ch04,41.2065,41.2065,False
gJS_sBM_cAll_d01_mJS3_ch10,gLO_sBM_cAll_d13_mLO2_ch04,41.2065,42.6001,False
gHO_sBM_cAll_d20_mHO5_ch05,gJB_sBM_cAll_d08_mJB5_ch08,41.2071,42.8923,False
gLO_sBM_cAll_d15_mLO2_ch03,gWA_sBM_cAll_d26_mWA0_ch02,41.2111,48.4802,False
gBR_sBM_cAll_d05_mBR4_ch02,gWA_sBM_cAll_d26_mWA0_ch08,41.2113,43.5693,False
gBR_sBM_cAll_d05_mBR1_ch01,gWA_sBM_cAll_d25_mWA0_ch03,41.2118,48.9947,False
gBR_sBM_cAll_d04_mBR2_ch01,gJS_sBM_cAll_d01_mJS3_ch10,41.2122,46.4079,False
gBR_sBM_cAll_d04_mBR2_ch02,gWA_sBM_cAll_d26_mWA0_ch08,41.2122,43.0539,False
gJB_sBM_cAll_d08_mJB5_ch04,gKR_sBM_cAll_d28_mKR2_ch03,41.2126,46.1173,False
gMH_sBM_cAll_d24_mMH3_ch02,gWA_sFM_cAll_d26_mWA0_ch08,41.214,49.1126,False
gKR_sBM_cAll_d28_mKR2_ch09,gLO_sBM_cAll_d13_mLO2_ch03,41.2149,41.2149,False
gKR_sBM_cAll_d29_mKR1_ch02,gWA_sBM_cAll_d26_mWA0_ch03,41.215,48.0554,False
gHO_sBM_cAll_d21_mHO3_ch01,gWA_sFM_cAll_d26_mWA0_ch08,41.2152,46.3276,False
gJS_sBM_cAll_d01_mJS3_ch09,gMH_sBM_cAll_d22_mMH1_ch01,41.2154,46.1215,False
gKR_sBM_cAll_d30_mKR2_ch08,gWA_sBM_cAll_d25_mWA0_ch06,41.2179,47.0651,False
gHO_sBM_cAll_d21_mHO5_ch08,gJS_sBM_cAll_d01_mJS3_ch02,41.2187,41.2187,False
gLH_sBM_cAll_d17_mLH4_ch10,gWA_sBM_cAll_d26_mWA4_ch01,41.221,44.6217,False
gBR_sBM_cAll_d04_mBR0_ch09,gJB_sBM_cAll_d08_mJB4_ch02,41.2217,49.7353,False
gBR_sBM_cAll_d05_mBR0_ch09,gLH_sBM_cAll_d17_mLH4_ch08,41.2226,41.6845,False
gBR_sBM_cAll_d05_mBR0_ch08,gJS_sBM_cAll_d03_mJS5_ch02,41.2238,41.2238,False
gJB_sBM_cAll_d09_mJB5_ch06,gLH_sBM_cAll_d18_mLH3_ch02,41.2246,48.1714,False
gJB_sBM_cAll_d08_mJB5_ch10,gMH_sBM_cAll_d23_mMH1_ch02,41.2247,45.3993,False
gPO_sBM_cAll_d11_mPO1_ch01,gWA_sFM_cAll_d27_mWA0_ch15,41.2248,45.6621,False
gHO_sBM_cAll_d21_mHO5_ch07,gWA_sBM_cAll_d25_mWA2_ch02,41.2279,43.5296,False
gBR_sBM_cAll_d05_mBR0_ch09,gKR_sBM_cAll_d29_mKR4_ch01,41.2296,44.039,False
gPO_sBM_cAll_d11_mPO4_ch02,gWA_sBM_cAll_d25_mWA0_ch03,41.2304,44.5097,False
gLH_sBM_cAll_d17_mLH1_ch02,gWA_sFM_cAll_d25_mWA0_ch01,41.2314,48.8097,False
gBR_sBM_cAll_d04_mBR3_ch02,gLH_sBM_cAll_d16_mLH1_ch02,41.2335,45.4475,False
gMH_sBM_cAll_d23_mMH1_ch01,gPO_sBM_cAll_d12_mPO4_ch01,41.234,43.7053,False
gLO_sBM_cAll_d15_mLO2_ch10,gWA_sBM_cAll_d26_mWA5_ch01,41.235,45.2223,False
gJB_sBM_cAll_d08_mJB5_ch09,gWA_sBM_cAll_d26_mWA4_ch01,41.2388,49.9474,False
gJB_sFM_cAll_d09_mJB5_ch20,gMH_sBM_cAll_d23_mMH1_ch01,41.239,48.2076,False
gHO_sBM_cAll_d21_mHO5_ch10,gKR_sBM_cAll_d28_mKR2_ch03,41.2407,42.8554,False
gBR_sBM_cAll_d04_mBR2_ch02,gWA_sBM_cAll_d26_mWA4_ch01,41.2425,46.9802,False
gLO_sBM_cAll_d15_mLO2_ch02,gWA_sBM_cAll_d25_mWA3_ch02,41.2433,41.8465,False
gJB_sFM_cAll_d09_mJB5_ch20,gLH_sBM_cAll_d18_mLH3_ch01,41.2438,47.7758,False
gBR_sBM_cAll_d06_mBR5_ch02,gWA_sFM_cAll_d26_mWA0_ch08,41.2442,48.0074,False
gKR_sBM_cAll_d30_mKR2_ch08,gLH_sBM_cAll_d16_mLH0_ch01,41.2458,43.4522,False
gJS_sBM_cAll_d03_mJS3_ch04,gWA_sBM_cAll_d26_mWA4_ch01,41.2465,44.4813,False
gBR_sBM_cAll_d04_mBR1_ch01,gKR_sBM_cAll_d29_mKR1_ch02,41.2468,45.5039,False
gMH_sBM_cAll_d22_mMH3_ch08,gWA_sBM_cAll_d25_mWA0_ch03,41.2468,47.1854,False
gJS_sBM_cAll_d01_mJS3_ch10,gPO_sBM_cAll_d10_mPO1_ch09,41.2472,42.457,False
gBR_sBM_cAll_d05_mBR1_ch01,gWA_sBM_cAll_d26_mWA5_ch01,41.2484,48.1094,False
gLO_sBM_cAll_d15_mLO2_ch03,gMH_sBM_cAll_d22_mMH3_ch05,41.2504,46.2673,False
gHO_sBM_cAll_d19_mHO1_ch02,gWA_sBM_cAll_d25_mWA0_ch03,41.2528,44.2172,False
gHO_sBM_cAll_d19_mHO3_ch01,gWA_sBM_cAll_d26_mWA4_ch01,41.2543,45.5292,False
gHO_sFM_cAll_d21_mHO5_ch20,gWA_sFM_cAll_d26_mWA0_ch08,41.2555,47.5776,False
gHO_sBM_cAll_d21_mHO5_ch01,gWA_sBM_cAll_d26_mWA0_ch03,41.2556,45.9064,False
gJS_sFM_cAll_d02_mJS3_ch04,gWA_sFM_cAll_d26_mWA0_ch08,41.2571,53.624,False
gJB_sFM_cAll_d09_mJB5_ch20,gKR_sBM_cAll_d28_mKR2_ch01,41.2583,42.3361,False
gJB_sBM_cAll_d08_mJB0_ch02,gWA_sFM_cAll_d27_mWA0_ch15,41.2593,48.3039,False
gJS_sBM_cAll_d01_mJS3_ch07,gMH_sBM_cAll_d24_mMH3_ch01,41.2608,45.7926,False
gBR_sBM_cAll_d05_mBR0_ch09,gPO_sBM_cAll_d10_mPO1_ch04,41.2635,41.7094,False
gKR_sBM_cAll_d29_mKR1_ch02,gWA_sBM_cAll_d25_mWA3_ch01,41.265,50.2312,False
gWA_sBM_cAll_d25_mWA2_ch01,gWA_sBM_cAll_d26_mWA0_ch05,41.2668,48.2069,True
gJS_sBM_cAll_d02_mJS1_ch01,gLH_sBM_cAll_d17_mLH0_ch01,41.2674,51.8155,False
gLO_sBM_cAll_d15_mLO2_ch02,gMH_sBM_cAll_d22_mMH2_ch02,41.269,41.269,False
gJB_sBM_cAll_d09_mJB5_ch06,gKR_sBM_cAll_d30_mKR2_ch01,41.2713,47.3067,False
gJB_sBM_cAll_d09_mJB5_ch07,gWA_sBM_cAll_d26_mWA0_ch01,41.272,46.1703,False
gBR_sBM_cAll_d04_mBR3_ch02,gPO_sBM_cAll_d11_mPO1_ch03,41.2732,44.3688,False
gJB_sBM_cAll_d08_mJB5_ch03,gLO_sBM_cAll_d15_mLO4_ch02,41.2733,42.4613,False
gKR_sBM_cAll_d28_mKR2_ch03,gPO_sFM_cAll_d10_mPO1_ch02,41.2741,49.3112,False
gJB_sBM_cAll_d09_mJB5_ch05,gKR_sBM_cAll_d30_mKR2_ch03,41.2757,45.3274,False
gLO_sBM_cAll_d13_mLO3_ch02,gWA_sFM_cAll_d26_mWA0_ch08,41.2758,45.2548,False
gKR_sBM_cAll_d29_mKR1_ch01,gLO_sBM_cAll_d15_mLO2_ch02,41.2768,42.6998,False
gBR_sBM_cAll_d05_mBR0_ch10,gHO_sBM_cAll_d19_mHO1_ch01,41.2772,43.1519,False
gJS_sBM_cAll_d03_mJS4_ch01,gLH_sBM_cAll_d17_mLH0_ch01,41.2775,51.3602,False
gBR_sBM_cAll_d05_mBR0_ch06,gWA_sFM_cAll_d27_mWA0_ch15,41.2776,49.9833,False
gJB_sBM_cAll_d08_mJB5_ch08,gLO_sBM_cAll_d15_mLO2_ch09,41.2784,43.7365,False
gJS_sBM_cAll_d03_mJS3_ch04,gWA_sBM_cAll_d27_mWA2_ch02,41.2784,41.2784,False
gBR_sBM_cAll_d05_mBR0_ch02,gWA_sBM_cAll_d26_mWA0_ch08,41.279,45.0864,False
gBR_sBM_cAll_d04_mBR0_ch02,gWA_sBM_cAll_d26_mWA5_ch01,41.2798,45.2499,False
gJS_sBM_cAll_d03_mJS3_ch08,gWA_sBM_cAll_d25_mWA0_ch08,41.2804,43.0344,False
gMH_sBM_cAll_d24_mMH3_ch04,gWA_sFM_cAll_d27_mWA0_ch15,41.2805,47.6668,False
gLO_sBM_cAll_d13_mLO2_ch05,gWA_sBM_cAll_d26_mWA0_ch03,41.2806,53.511,False
gPO_sBM_cAll_d11_mPO1_ch05,gWA_sBM_cAll_d25_mWA2_ch01,41.2813,47.0682,False
gJS_sBM_cAll_d02_mJS1_ch01,gMH_sBM_cAll_d24_mMH5_ch01,41.2831,46.4662,False
gJS_sBM_cAll_d01_mJS3_ch03,gMH_sBM_cAll_d24_mMH3_ch01,41.2844,45.0141,False
gJB_sBM_cAll_d08_mJB5_ch08,gKR_sBM_cAll_d28_mKR1_ch02,41.2849,42.6889,False
gJS_sBM_cAll_d03_mJS4_ch01,gWA_sBM_cAll_d26_mWA5_ch01,41.2857,46.092,False
gPO_sFM_cAll_d12_mPO1_ch16,gWA_sBM_cAll_d26_mWA0_ch03,41.2858,49.4149,False
gLH_sBM_cAll_d18_mLH3_ch02,gWA_sFM_cAll_d26_mWA0_ch08,41.2859,46.342,False
gJB_sBM_cAll_d09_mJB5_ch07,gWA_sBM_cAll_d26_mWA0_ch08,41.2862,44.1154,False
gKR_sBM_cAll_d28_mKR2_ch03,gPO_sBM_cAll_d12_mPO4_ch02,41.2892,49.6686,False
gBR_sBM_cAll_d05_mBR0_ch03,gWA_sFM_cAll_d26_mWA0_ch08,41.29,49.6788,False
gKR_sBM_cAll_d30_mKR2_ch06,gWA_sBM_cAll_d27_mWA3_ch02,41.2903,41.5559,False
gJS_sBM_cAll_d03_mJS3_ch02,gWA_sBM_cAll_d26_mWA4_ch01,41.2925,42.6547,False
gKR_sBM_cAll_d30_mKR2_ch08,gLH_sBM_cAll_d16_mLH3_ch01,41.2926,46.9737,False
gJS_sBM_cAll_d01_mJS1_ch01,gMH_sBM_cAll_d24_mMH4_ch01,41.2936,43.54,False
gJS_sBM_cAll_d01_mJS3_ch10,gKR_sBM_cAll_d30_mKR2_ch07,41.294,46.0528,False
gWA_sBM_cAll_d25_mWA0_ch02,gWA_sBM_cAll_d26_mWA4_ch01,41.2941,47.9825,True
gMH_sBM_cAll_d24_mMH3_ch05,gWA_sFM_cAll_d27_mWA0_ch15,41.2955,48.0996,False
gWA_sBM_cAll_d25_mWA0_ch07,gWA_sBM_cAll_d26_mWA0_ch01,41.2957,46.7853,True
gJS_sBM_cAll_d01_mJS1_ch01,gMH_sBM_cAll_d22_mMH3_ch08,41.296,42.6361,False
gLO_sBM_cAll_d14_mLO1_ch02,gWA_sFM_cAll_d27_mWA0_ch15,41.297,48.736,False
gHO_sBM_cAll_d20_mHO1_ch01,gWA_sBM_cAll_d25_mWA0_ch08,41.2984,45.1465,False
gBR_sBM_cAll_d04_mBR0_ch09,gLH_sBM_cAll_d17_mLH4_ch05,41.2992,44.9288,False
gJS_sBM_cAll_d03_mJS5_ch01,gWA_sBM_cAll_d26_mWA0_ch08,41.3025,45.0033,False
gBR_sBM_cAll_d05_mBR0_ch08,gLH_sBM_cAll_d16_mLH1_ch01,41.3026,44.4399,False
gJS_sBM_cAll_d02_mJS1_ch01,gMH_sBM_cAll_d24_mMH3_ch08,41.3069,41.5358,False
gBR_sBM_cAll_d04_mBR3_ch02,gHO_sBM_cAll_d20_mHO5_ch04,41.3087,42.4464,False
gLH_sBM_cAll_d18_mLH4_ch09,gWA_sFM_cAll_d26_mWA0_ch08,41.3093,47.7498,False
gJS_sBM_cAll_d03_mJS3_ch01,gMH_sBM_cAll_d22_mMH2_ch01,41.3099,46.765,False
gHO_sBM_cAll_d21_mHO5_ch05,gKR_sBM_cAll_d30_mKR2_ch08,41.3106,42.6747,False
gHO_sBM_cAll_d20_mHO5_ch10,gWA_sBM_cAll_d25_mWA0_ch03,41.3107,45.3578,False
gJB_sBM_cAll_d09_mJB5_ch04,gMH_sBM_cAll_d23_mMH4_ch02,41.3109,42.7763,False
gJS_sBM_cAll_d01_mJS3_ch02,gWA_sBM_cAll_d26_mWA5_ch01,41.3124,41.3124,False
gKR_sBM_cAll_d28_mKR2_ch03,gWA_sBM_cAll_d26_mWA0_ch06,41.3134,44.5774,False
gWA_sBM_cAll_d26_mWA4_ch01,gWA_sBM_cAll_d27_mWA3_ch02,41.3135,51.9196,True
gJS_sBM_cAll_d03_mJS4_ch01,gMH_sBM_cAll_d24_mMH3_ch08,41.3141,41.8056,False
gWA_sBM_cAll_d25_mWA3_ch01,gWA_sBM_cAll_d26_mWA4_ch01,41.3158,52.0914,True
gLH_sBM_cAll_d16_mLH3_ch02,gWA_sBM_cAll_d26_mWA4_ch01,41.317,51.2912,False
gBR_sBM_cAll_d05_mBR0_ch10,gHO_sBM_cAll_d19_mHO1_ch02,41.3181,43.0412,False
gJS_sBM_cAll_d01_mJS3_ch10,gLO_sBM_cAll_d14_mLO4_ch01,41.3188,45.1097,False
gWA_sBM_cAll_d26_mWA4_ch01,gWA_sBM_cAll_d27_mWA2_ch02,41.3188,51.9405,True
gJB_sBM_cAll_d08_mJB5_ch09,gKR_sBM_cAll_d30_mKR2_ch04,41.3188,48.8732,False
gLH_sBM_cAll_d18_mLH3_ch01,gWA_sBM_cAll_d26_mWA0_ch02,41.3195,46.1796,False
gKR_sBM_cAll_d28_mKR2_ch06,gWA_sBM_cAll_d26_mWA0_ch01,41.3206,41.8226,False
gJB_sBM_cAll_d09_mJB5_ch04,gKR_sFM_cAll_d28_mKR2_ch03,41.3211,43.4789,False
gLH_sBM_cAll_d17_mLH4_ch05,gWA_sFM_cAll_d26_mWA0_ch08,41.3218,45.3991,False
gHO_sBM_cAll_d20_mHO4_ch02,gJB_sBM_cAll_d09_mJB5_ch06,41.3221,44.8628,False
gHO_sBM_cAll_d20_mHO0_ch02,gJS_sBM_cAll_d01_mJS3_ch10,41.3237,45.224,False
gLH_sBM_cAll_d18_mLH2_ch01,gWA_sBM_cAll_d26_mWA0_ch03,41.3243,47.3858,False
gBR_sBM_cAll_d05_mBR0_ch09,gWA_sBM_cAll_d27_mWA4_ch01,41.3251,48.0955,False
gBR_sBM_cAll_d05_mBR0_ch10,gHO_sBM_cAll_d19_mHO0_ch01,41.3255,42.3921,False
gBR_sBM_cAll_d05_mBR0_ch10,gKR_sFM_cAll_d28_mKR2_ch03,41.3255,45.6742,False
gMH_sBM_cAll_d22_mMH0_ch01,gWA_sBM_cAll_d25_mWA0_ch03,41.3266,49.1597,False
gBR_sBM_cAll_d04_mBR0_ch02,gWA_sBM_cAll_d26_mWA0_ch01,41.3288,45.2618,False
gBR_sBM_cAll_d06_mBR4_ch02,gWA_sBM_cAll_d25_mWA0_ch03,41.329,46.659,False
gPO_sBM_cAll_d11_mPO0_ch01,gWA_sBM_cAll_d26_mWA5_ch01,41.3295,44.0034,False
gBR_sBM_cAll_d06_mBR3_ch02,gWA_sBM_cAll_d25_mWA0_ch03,41.3295,44.8585,False
gPO_sBM_cAll_d11_mPO1_ch08,gWA_sBM_cAll_d25_mWA0_ch03,41.33,43.6866,False
gJS_sBM_cAll_d02_mJS5_ch01,gMH_sBM_cAll_d23_mMH4_ch01,41.3306,42.4733,False
gKR_sBM_cAll_d30_mKR2_ch05,gWA_sBM_cAll_d25_mWA0_ch08,41.3308,46.0753,False
gBR_sBM_cAll_d05_mBR4_ch02,gWA_sFM_cAll_d25_mWA0_ch01,41.3328,51.5061,False
gKR_sBM_cAll_d30_mKR2_ch09,gWA_sBM_cAll_d26_mWA0_ch08,41.3328,44.1873,False
gBR_sBM_cAll_d05_mBR0_ch08,gJS_sBM_cAll_d03_mJS2_ch02,41.3332,41.3332,False
gBR_sBM_cAll_d05_mBR0_ch10,gLH_sBM_cAll_d18_mLH4_ch03,41.3336,45.5603,False
gJS_sBM_cAll_d02_mJS5_ch01,gMH_sBM_cAll_d22_mMH3_ch08,41.3337,44.9824,False
gBR_sBM_cAll_d04_mBR0_ch09,gKR_sBM_cAll_d30_mKR4_ch01,41.3338,45.3455,False
gPO_sBM_cAll_d11_mPO1_ch06,gWA_sFM_cAll_d25_mWA0_ch01,41.3361,46.6707,False
gJS_sBM_cAll_d02_mJS5_ch01,gMH_sBM_cAll_d24_mMH2_ch01,41.3368,44.9832,False
gJB_sBM_cAll_d09_mJB5_ch04,gMH_sBM_cAll_d24_mMH3_ch08,41.338,41.338,False
gLO_sBM_cAll_d14_mLO0_ch01,gWA_sBM_cAll_d25_mWA0_ch03,41.3381,46.6331,False
gLO_sBM_cAll_d13_mLO2_ch03,gWA_sBM_cAll_d26_mWA0_ch07,41.341,42.6232,False
gJS_sBM_cAll_d01_mJS3_ch07,gMH_sBM_cAll_d22_mMH3_ch01,41.3423,46.0639,False
gJS_sBM_cAll_d01_mJS0_ch02,gLO_sBM_cAll_d15_mLO2_ch08,41.3428,41.5592,False
gHO_sBM_cAll_d20_mHO1_ch02,gWA_sBM_cAll_d26_mWA0_ch03,41.3448,48.5897,False
gJB_sBM_cAll_d09_mJB5_ch03,gLO_sBM_cAll_d15_mLO4_ch02,41.3466,42.8849,False
gPO_sBM_cAll_d11_mPO1_ch02,gWA_sFM_cAll_d27_mWA0_ch15,41.3471,46.8868,False
gHO_sBM_cAll_d21_mHO5_ch07,gJB_sBM_cAll_d08_mJB5_ch10,41.3474,44.7336,False
gBR_sBM_cAll_d05_mBR0_ch08,gJS_sBM_cAll_d01_mJS3_ch01,41.3493,44.9848,False
gLH_sBM_cAll_d18_mLH3_ch01,gLO_sBM_cAll_d15_mLO2_ch02,41.3498,41.3498,False
gJS_sBM_cAll_d03_mJS4_ch01,gMH_sBM_cAll_d24_mMH5_ch01,41.3498,46.579,False
gJB_sFM_cAll_d09_mJB5_ch20,gWA_sFM_cAll_d27_mWA0_ch15,41.3509,52.0333,False
gKR_sBM_cAll_d30_mKR3_ch01,gWA_sBM_cAll_d25_mWA0_ch08,41.351,45.8918,False
gKR_sBM_cAll_d29_mKR1_ch01,gWA_sBM_cAll_d26_mWA5_ch01,41.3517,44.6563,False
gKR_sBM_cAll_d29_mKR4_ch01,gKR_sBM_cAll_d30_mKR2_ch08,41.3532,47.0052,True
gBR_sBM_cAll_d05_mBR0_ch08,gJS_sBM_cAll_d01_mJS1_ch01,41.3533,46.5962,False
gJS_sBM_cAll_d01_mJS1_ch02,gMH_sBM_cAll_d24_mMH5_ch02,41.3559,43.3398,False
gJB_sBM_cAll_d09_mJB5_ch10,gLO_sBM_cAll_d15_mLO4_ch02,41.3563,43.8243,False
gJS_sBM_cAll_d01_mJS1_ch01,gLH_sBM_cAll_d16_mLH3_ch01,41.3602,51.5266,False
gJB_sBM_cAll_d09_mJB5_ch06,gMH_sBM_cAll_d24_mMH2_ch02,41.3604,49.0234,False
gJB_sBM_cAll_d09_mJB5_ch04,gMH_sBM_cAll_d24_mMH3_ch06,41.361,44.7974,False
gKR_sBM_cAll_d30_mKR2_ch08,gLH_sBM_cAll_d18_mLH4_ch06,41.3613,45.6719,False
gHO_sBM_cAll_d20_mHO5_ch03,gJS_sBM_cAll_d01_mJS3_ch10,41.3615,44.6418,False
gLO_sBM_cAll_d14_mLO5_ch01,gWA_sBM_cAll_d25_mWA0_ch08,41.3633,44.9845,False
gLO_sBM_cAll_d13_mLO1_ch02,gWA_sFM_cAll_d27_mWA0_ch15,41.3636,50.2539,False
gJB_sBM_cAll_d08_mJB5_ch10,gKR_sBM_cAll_d30_mKR4_ch02,41.3638,44.9304,False
gLO_sBM_cAll_d14_mLO4_ch02,gWA_sBM_cAll_d26_mWA4_ch01,41.3643,47.5236,False
gHO_sBM_cAll_d20_mHO5_ch05,gWA_sBM_cAll_d26_mWA0_ch03,41.3645,47.442,False
gKR_sBM_cAll_d29_mKR1_ch02,gLO_sBM_cAll_d13_mLO2_ch05,41.3647,46.0555,False
gBR_sBM_cAll_d06_mBR2_ch01,gKR_sBM_cAll_d28_mKR2_ch03,41.3654,49.222,False
gLO_sFM_cAll_d15_mLO2_ch17,gWA_sBM_cAll_d26_mWA4_ch01,41.3661,45.9039,False
gBR_sBM_cAll_d05_mBR0_ch08,gKR_sBM_cAll_d29_mKR1_ch01,41.3665,46.6411,False
gBR_sBM_cAll_d05_mBR0_ch10,gWA_sBM_cAll_d25_mWA0_ch07,41.3671,45.061,False
gJS_sBM_cAll_d03_mJS3_ch04,gWA_sBM_cAll_d26_mWA0_ch01,41.3672,42.1079,False
gWA_sBM_cAll_d25_mWA0_ch03,gWA_sBM_cAll_d26_mWA4_ch02,41.3673,50.5985,True
gBR_sBM_cAll_d05_mBR0_ch10,gMH_sBM_cAll_d24_mMH2_ch02,41.3691,45.9576,False
gJS_sBM_cAll_d01_mJS0_ch01,gMH_sBM_cAll_d24_mMH4_ch01,41.37,44.0973,False
gBR_sBM_cAll_d05_mBR0_ch08,gJB_sBM_cAll_d09_mJB5_ch02,41.3701,44.2087,False
gBR_sBM_cAll_d05_mBR1_ch02,gJS_sBM_cAll_d02_mJS0_ch01,41.3702,45.7808,False
gBR_sBM_cAll_d05_mBR0_ch08,gPO_sFM_cAll_d11_mPO1_ch09,41.372,45.0412,False
gJS_sBM_cAll_d02_mJS0_ch01,gMH_sBM_cAll_d22_mMH2_ch02,41.3737,43.92,False
gBR_sBM_cAll_d06_mBR5_ch01,gJB_sBM_cAll_d09_mJB5_ch06,41.3739,47.2636,False
gBR_sBM_cAll_d04_mBR3_ch02,gHO_sBM_cAll_d21_mHO5_ch05,41.3754,44.6101,False
gBR_sBM_cAll_d05_mBR0_ch09,gKR_sBM_cAll_d29_mKR4_ch02,41.3756,44.9841,False
gBR_sBM_cAll_d05_mBR4_ch01,gWA_sBM_cAll_d25_mWA0_ch03,41.3758,46.1677,False
gBR_sBM_cAll_d05_mBR0_ch08,gKR_sBM_cAll_d30_mKR2_ch04,41.3762,44.674,False
gBR_sBM_cAll_d05_mBR5_ch01,gWA_sFM_cAll_d26_mWA0_ch08,41.3776,45.2922,False
gLH_sBM_cAll_d17_mLH4_ch09,gWA_sFM_cAll_d27_mWA0_ch15,41.3778,46.6561,False
gLH_sBM_cAll_d16_mLH3_ch01,gPO_sBM_cAll_d11_mPO1_ch01,41.3779,47.0814,False
gJS_sBM_cAll_d01_mJS3_ch01,gLO_sBM_cAll_d13_mLO2_ch10,41.3792,45.75,False
gLO_sBM_cAll_d15_mLO2_ch02,gMH_sBM_cAll_d24_mMH3_ch06,41.3793,44.1135,False
gMH_sFM_cAll_d22_mMH3_ch04,gWA_sFM_cAll_d27_mWA0_ch15,41.3802,51.8325,False
gJS_sBM_cAll_d01_mJS3_ch10,gKR_sBM_cAll_d30_mKR2_ch01,41.3815,43.9907,False
gJS_sBM_cAll_d01_mJS2_ch01,gLO_sBM_cAll_d15_mLO5_ch02,41.3818,41.3818,False
gKR_sBM_cAll_d30_mKR2_ch08,gMH_sBM_cAll_d24_mMH3_ch04,41.3825,43.5515,False
gBR_sBM_cAll_d04_mBR0_ch05,gJS_sBM_cAll_d01_mJS3_ch10,41.3828,45.9847,False
gWA_sBM_cAll_d25_mWA0_ch05,gWA_sBM_cAll_d25_mWA0_ch08,41.3848,44.5009,True
gLH_sBM_cAll_d18_mLH4_ch02,gWA_sFM_cAll_d26_mWA0_ch08,41.3851,46.4874,False
gKR_sBM_cAll_d30_mKR3_ch01,gWA_sBM_cAll_d25_mWA0_ch03,41.3862,46.8815,False
gJB_sBM_cAll_d08_mJB5_ch04,gWA_sFM_cAll_d26_mWA0_ch08,41.3888,48.6424,False
gJS_sBM_cAll_d01_mJS3_ch07,gWA_sFM_cAll_d27_mWA0_ch15,41.3895,43.9688,False
gJS_sBM_cAll_d03_mJS3_ch07,gKR_sBM_cAll_d28_mKR2_ch03,41.3896,50.8419,False
gLH_sBM_cAll_d18_mLH4_ch02,gWA_sBM_cAll_d25_mWA0_ch08,41.391,44.0787,False
gHO_sBM_cAll_d20_mHO1_ch02,gJB_sBM_cAll_d09_mJB5_ch06,41.3917,46.2984,False
gKR_sBM_cAll_d29_mKR1_ch02,gWA_sBM_cAll_d26_mWA0_ch01,41.3918,47.226,False
gHO_sBM_cAll_d19_mHO3_ch01,gJB_sBM_cAll_d09_mJB5_ch06,41.3925,47.5919,False
gBR_sBM_cAll_d04_mBR3_ch02,gHO_sBM_cAll_d21_mHO2_ch01,41.393,45.1733,False
gJS_sBM_cAll_d01_mJS3_ch02,gLH_sBM_cAll_d18_mLH3_ch01,41.3938,44.8756,False
gJS_sBM_cAll_d01_mJS0_ch01,gWA_sBM_cAll_d27_mWA5_ch02,41.3943,43.8306,False
gJS_sBM_cAll_d01_mJS3_ch10,gWA_sBM_cAll_d27_mWA5_ch02,41.3975,47.483,False
gPO_sBM_cAll_d11_mPO1_ch09,gWA_sBM_cAll_d26_mWA0_ch07,41.3975,46.0409,False
gJS_sBM_cAll_d03_mJS3_ch06,gWA_sFM_cAll_d27_mWA0_ch15,41.3977,47.3254,False
gJS_sBM_cAll_d01_mJS3_ch07,gWA_sBM_cAll_d27_mWA5_ch02,41.3986,45.9426,False
gJS_sBM_cAll_d03_mJS3_ch01,gMH_sBM_cAll_d22_mMH3_ch10,41.399,46.2141,False
gMH_sBM_cAll_d24_mMH3_ch09,gWA_sBM_cAll_d25_mWA0_ch03,41.3995,45.217,False
gKR_sBM_cAll_d30_mKR2_ch04,gMH_sBM_cAll_d22_mMH1_ch01,41.4009,48.7579,False
gBR_sBM_cAll_d04_mBR0_ch09,gHO_sBM_cAll_d20_mHO5_ch09,41.4023,44.5016,False
gJS_sBM_cAll_d01_mJS3_ch10,gLO_sBM_cAll_d13_mLO2_ch10,41.4027,49.1772,False
gLO_sBM_cAll_d14_mLO0_ch02,gWA_sFM_cAll_d27_mWA0_ch15,41.4029,50.1406,False
gKR_sBM_cAll_d29_mKR5_ch01,gWA_sBM_cAll_d25_mWA0_ch03,41.4041,44.625,False
gJB_sBM_cAll_d08_mJB5_ch10,gMH_sBM_cAll_d24_mMH5_ch02,41.4044,46.81,False
gJS_sBM_cAll_d03_mJS3_ch05,gMH_sBM_cAll_d22_mMH3_ch02,41.4047,41.4047,False
gJB_sBM_cAll_d07_mJB1_ch01,gWA_sBM_cAll_d25_mWA0_ch03,41.405,45.255,False
gJB_sBM_cAll_d08_mJB0_ch01,gWA_sFM_cAll_d27_mWA0_ch15,41.4061,48.4819,False
gPO_sBM_cAll_d12_mPO2_ch02,gWA_sBM_cAll_d26_mWA0_ch07,41.4075,47.4658,False
gJS_sBM_cAll_d03_mJS2_ch01,gMH_sBM_cAll_d24_mMH5_ch01,41.4081,46.5548,False
gWA_sBM_cAll_d25_mWA0_ch07,gWA_sBM_cAll_d26_mWA5_ch01,41.4096,47.3224,True
